operation_type|scheduled_start_time|actual_start_time|execution_duration_MILLISECONDS|result_code|original_start_time
LdbcQuery7|1539842880317|1539879951605|15311|20|2850
LdbcQuery8|1539842880317|1539879966916|20327|12|2855
LdbcQuery11|1539842880317|1539879987244|72409|5|2860
LdbcQuery8|1539842880317|1539880059653|20231|2|2860
LdbcQuery8|1539842880317|1539880079885|20014|9|2865
LdbcQuery8|1539842880317|1539880099900|19975|9|2870
LdbcQuery8|1539842880317|1539880119875|19913|18|2875
LdbcQuery10|1539842880317|1539880139789|34786|10|2880
LdbcQuery4|1539842880317|1539880174576|3743|10|2880
LdbcQuery8|1539842880317|1539880178319|19997|9|2880
LdbcQuery11|1539842880317|1539880198316|70674|1|2882
LdbcQuery8|1539842880317|1539880268990|20139|19|2885
LdbcQuery5|1539842880317|1539880289130|76574|20|2886
LdbcQuery2|1539842880317|1539880365705|22138|20|2886
LdbcQuery7|1539842880317|1539880387844|15742|20|2888
LdbcQuery8|1539842880317|1539880403586|20056|11|2890
LdbcQuery8|1539842880317|1539880423643|20016|7|2895
LdbcQuery8|1539842880317|1539880443659|19985|1|2900
LdbcQuery11|1539842880317|1539880463644|40|0|2904
LdbcQuery8|1539842880317|1539880463685|20020|8|2905
LdbcQuery8|1539842880317|1539880483705|20076|1|2910
LdbcQuery8|1539842880317|1539880503782|19984|11|2915
LdbcQuery4|1539842880317|1539880523767|3580|10|2916
LdbcQuery10|1539842880317|1539880527347|153846|10|2920
LdbcQuery8|1539842880317|1539880681194|20515|3|2920
LdbcQuery2|1539842880317|1539880701709|22252|20|2923
LdbcQuery8|1539842880317|1539880723961|19962|1|2925
LdbcQuery7|1539842880317|1539880743924|15278|20|2926
LdbcQuery11|1539842880317|1539880759203|71826|10|2926
LdbcQuery8|1539842880317|1539880831029|20135|2|2930
